resume_id,job_title,skill_score,education_score,experience_score,language_score,certification_score,final_score,best_match
1059,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,1
1060,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,1
1061,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1062,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1063,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
1064,AI Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
1065,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1066,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1067,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,1
1068,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1069,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
1070,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
1071,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
1072,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1073,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1074,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1075,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1076,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1077,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,1
1078,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
1079,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1080,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1081,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1082,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
1083,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
1084,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1085,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1086,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
1087,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1088,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
1089,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
1090,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1091,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,1
1092,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,0
1093,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1094,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
1095,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,1
1096,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1097,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1098,Cloud Architect,0.0,100.0,100.0,100.0,50.0,50.0,1
1099,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1100,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1101,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1102,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
1103,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1104,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1105,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1106,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
1107,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
1108,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
1109,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
1110,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1111,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1112,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
1113,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
1114,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1115,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
1116,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
1117,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
1118,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1119,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1120,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1121,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1122,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1123,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1124,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
1125,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1126,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1127,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
1128,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1129,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1130,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,1
1131,Cloud Architect,0.0,100.0,100.0,100.0,0.0,45.0,1
1132,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1133,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
1134,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1135,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1136,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
1137,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
1138,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
1139,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1140,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
1141,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1142,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1143,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
1144,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
1145,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1146,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1147,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1148,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
1149,Web Developer,33.33,100.0,100.0,100.0,100.0,70.0,0
1150,Architect,0.0,100.0,100.0,100.0,100.0,55.0,1
1151,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,1
1152,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1153,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1154,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
1155,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
1156,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1157,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
1158,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1159,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
1160,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
1161,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1162,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1163,Web Developer,0.0,100.0,100.0,100.0,100.0,55.0,1
1164,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
1165,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1166,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,0
1167,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1168,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
1169,Cloud Architect,100.0,100.0,100.0,100.0,50.0,95.0,1
1170,Web Developer,0.0,100.0,100.0,100.0,100.0,55.0,1
1171,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1172,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1173,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1174,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1175,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1176,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
1177,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
1178,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1179,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1180,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
1181,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1182,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1183,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
1184,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1185,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
1186,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
1187,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
1188,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1189,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
1190,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
1191,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1192,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1193,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1194,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1195,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1196,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1197,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
1198,Cloud Architect,100.0,100.0,100.0,100.0,50.0,95.0,0
1199,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
1200,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1201,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,1
1202,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1203,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1204,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1205,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
1206,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1207,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1208,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
1209,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1210,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1211,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1212,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
1213,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1214,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1215,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
1216,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1217,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
1218,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1219,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1220,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1221,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
1222,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,0
1223,Web Developer,66.67,100.0,100.0,100.0,100.0,85.0,1
1224,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,0
1225,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1226,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,1
1227,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1228,Web Developer,33.33,100.0,100.0,100.0,100.0,70.0,0
1229,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1230,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1231,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
1232,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,0
1233,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
1234,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1235,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,0
1236,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
1237,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
1238,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1239,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1240,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1241,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1242,Cloud Architect,100.0,100.0,100.0,100.0,50.0,95.0,0
1243,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1244,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1245,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,0
1246,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,0
1247,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
1248,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,1
1249,AI Specialist,50.0,100.0,100.0,100.0,100.0,77.5,1
1250,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1251,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1252,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
1253,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
1254,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1255,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
1256,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,1
1257,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1258,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1259,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1260,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1261,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1262,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
1263,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1264,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,1
1265,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
1266,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1267,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1268,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
1269,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
1270,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
1271,Web Developer,33.33,100.0,100.0,100.0,100.0,70.0,0
1272,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,1
1273,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
1274,Chef,0.0,100.0,100.0,100.0,100.0,55.0,0
1275,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,0
1276,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,1
1277,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
1278,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1279,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1280,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1281,Legal Consultant,0.0,100.0,100.0,100.0,100.0,55.0,1
1282,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1283,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
1284,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1285,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1286,Product Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1287,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
1288,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1289,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1290,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,0
1291,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1292,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1293,Social Worker,0.0,100.0,100.0,100.0,100.0,55.0,1
1294,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1295,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1296,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
1297,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1298,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1299,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1300,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1301,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1302,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1303,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1304,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1305,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
1306,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1307,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,0
1308,Physician,0.0,100.0,100.0,100.0,100.0,55.0,1
1309,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,1
1310,UX Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
1311,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
1312,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
1313,Biomedical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1314,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1315,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1316,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1317,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1318,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
1319,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1320,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1321,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1322,Web Developer,33.33,100.0,100.0,100.0,100.0,70.0,0
1323,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
1324,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1325,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1326,Cloud Architect,0.0,100.0,100.0,100.0,0.0,45.0,0
1327,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1328,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
1329,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
1330,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
1331,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1332,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1333,Graphic Designer,0.0,100.0,100.0,100.0,100.0,55.0,1
1334,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
1335,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1336,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
1337,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
1338,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
1339,Fitness Coach,0.0,100.0,100.0,100.0,100.0,55.0,0
1340,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1341,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1342,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
1343,Environmental Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1344,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1345,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,0
1346,Architect,0.0,100.0,100.0,100.0,100.0,55.0,1
1347,Architect,0.0,100.0,100.0,100.0,100.0,55.0,1
1348,Web Developer,33.33,100.0,100.0,100.0,100.0,70.0,1
1349,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1350,Event Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1351,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1352,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1353,Architect,0.0,100.0,100.0,100.0,100.0,55.0,0
1354,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,1
1355,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1356,Pilot,0.0,100.0,100.0,100.0,100.0,55.0,0
1357,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1358,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1359,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
1360,AI Researcher,0.0,100.0,100.0,100.0,100.0,55.0,0
1361,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1362,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1363,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1364,Electrician,0.0,100.0,100.0,100.0,100.0,55.0,1
1365,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1366,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,1
1367,AI Specialist,50.0,100.0,100.0,100.0,100.0,77.5,1
1368,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,1
1369,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,1
1370,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,0
1371,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1372,Pharmacist,0.0,100.0,100.0,100.0,100.0,55.0,1
1373,Cybersecurity Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1374,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,0
1375,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
1376,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1377,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
1378,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1379,Construction Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1380,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,1
1381,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
1382,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1383,Systems Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1384,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1385,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
1386,Machine Learning Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1387,SEO Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
1388,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1389,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,1
1390,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1391,Database Administrator,0.0,100.0,100.0,100.0,100.0,55.0,0
1392,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,1
1393,Customer Service Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1394,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1395,Supply Chain Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1396,Business Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1397,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1398,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1399,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1400,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,1
1401,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1402,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1403,Operations Manager,0.0,100.0,100.0,100.0,100.0,55.0,1
1404,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1405,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,1
1406,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,1
1407,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1408,Accountant,0.0,100.0,100.0,100.0,100.0,55.0,0
1409,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1410,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,0
1411,Cloud Architect,100.0,100.0,100.0,100.0,50.0,95.0,0
1412,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,0
1413,Mechanical Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1414,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
1415,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
1416,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
1417,Research Scientist,0.0,100.0,100.0,100.0,100.0,55.0,1
1418,AI Researcher,33.33,100.0,100.0,100.0,100.0,70.0,0
1419,Physician,0.0,100.0,100.0,100.0,100.0,55.0,0
1420,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1421,Veterinarian,0.0,100.0,100.0,100.0,100.0,55.0,0
1422,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1423,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1424,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1425,Psychologist,0.0,100.0,100.0,100.0,100.0,55.0,1
1426,Software Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1427,Chef,0.0,100.0,100.0,100.0,100.0,55.0,1
1428,Marketing Manager,0.0,100.0,100.0,100.0,100.0,55.0,0
1429,Robotics Engineer,0.0,100.0,100.0,100.0,100.0,55.0,0
1430,Teacher,0.0,100.0,100.0,100.0,100.0,55.0,1
1431,Financial Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1432,Data Analyst,0.0,100.0,100.0,100.0,100.0,55.0,1
1433,Journalist,0.0,100.0,100.0,100.0,100.0,55.0,0
1434,Civil Engineer,0.0,100.0,100.0,100.0,100.0,55.0,1
1435,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,1
1436,Creative Director,0.0,100.0,100.0,100.0,100.0,55.0,0
1437,Content Writer,0.0,100.0,100.0,100.0,100.0,55.0,1
1438,HR Specialist,0.0,100.0,100.0,100.0,100.0,55.0,1
1439,Urban Planner,0.0,100.0,100.0,100.0,100.0,55.0,1
1440,Personal Trainer,0.0,100.0,100.0,100.0,100.0,55.0,0
1441,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,0
1442,Dentist,0.0,100.0,100.0,100.0,100.0,55.0,0
1443,Nurse,0.0,100.0,100.0,100.0,100.0,55.0,1
1444,Sales Representative,0.0,100.0,100.0,100.0,100.0,55.0,1
1445,Lawyer,0.0,100.0,100.0,100.0,100.0,55.0,0
